ANTIOQUIA	RETIRO	35	6951	46.03	58	2145	4703
ANTIOQUIA	RIONEGRO	214	47791	50.40	637	14361	32596
ANTIOQUIA	SABANALARGA	18	2364	33.52	41	778	1501
ANTIOQUIA	SABANETA	125	27182	45.59	285	9955	16903
ANTIOQUIA	SALGAR	33	2474	18.34	24	782	1621
ANTIOQUIA	SAN ANDRES	16	1701	32.81	65	706	864
ANTIOQUIA	SAN CARLOS	34	5242	37.59	95	2390	2697
ANTIOQUIA	SAN FRANCISCO	14	1637	26.66	26	660	901
ANTIOQUIA	SAN JERONIMO	29	3475	29.17	41	1260	2135
ANTIOQUIA	SAN JOSE DE LA MONTA?A	8	1032	32.61	23	363	621
ANTIOQUIA	SAN JUAN DE URABA	42	4118	23.62	33	2677	1365
ANTIOQUIA	SAN LUIS	28	3644	33.90	36	890	2681
ANTIOQUIA	SAN PEDRO	45	7331	38.75	106	1841	5334
ANTIOQUIA	SAN PEDRO DE URABA	61	4146	16.42	62	2060	1982
ANTIOQUIA	SAN RAFAEL	29	4061	33.41	258	1457	2295
ANTIOQUIA	SAN ROQUE	35	4466	30.63	79	1786	2548
ANTIOQUIA	SAN VICENTE	42	6027	36.64	80	1642	4238
ANTIOQUIA	SANTA BARBARA	51	6063	27.46	107	2101	3788
ANTIOQUIA	SANTA ROSA DE OSOS	64	10280	39.82	279	2984	6927
ANTIOQUIA	SANTO DOMINGO	24	2929	31.91	107	1085	1681
ANTIOQUIA	SANTUARIO	62	12621	48.14	150	3329	9020
ANTIOQUIA	SEGOVIA	62	4684	17.89	68	1516	3073
ANTIOQUIA	SONSON	77	9293	34.16	266	2319	6550
ANTIOQUIA	SOPETRAN	30	4259	35.30	60	1875	2266
ANTIOQUIA	TAMESIS	35	4579	31.63	52	1579	2889
ANTIOQUIA	TARAZA	62	5988	22.86	110	3477	2311
ANTIOQUIA	TARSO	14	1230	20.90	14	503	691
ANTIOQUIA	TITIRIBI	22	2180	24.98	39	742	1362
ANTIOQUIA	TOLEDO	11	1429	32.60	63	798	507
ANTIOQUIA	TURBO	196	20913	24.64	371	11378	8887
ANTIOQUIA	URAMITA	16	1825	28.73	37	951	813
ANTIOQUIA	URRAO	55	5864	26.22	138	2644	2959
ANTIOQUIA	VALDIVIA	29	2261	18.75	57	1072	1069
ANTIOQUIA	VALPARAISO	15	1534	27.07	22	597	893
ANTIOQUIA	VEGACHI	24	1837	18.07	22	503	1268
ANTIOQUIA	VENECIA	28	2916	26.56	26	1097	1767
ANTIOQUIA	VIGIA DEL FUERTE	17	2187	41.69	13	2079	86
ANTIOQUIA	YALI	14	1160	19.31	6	437	692
ANTIOQUIA	YARUMAL	74	9483	28.65	187	2941	6091
ANTIOQUIA	YOLOMBO	39	3512	22.11	57	1344	2055
ANTIOQUIA	YONDO-CASABE	31	5376	44.13	128	2376	2810
ANTIOQUIA	ZARAGOZA	44	3545	18.71	88	1672	1726
ARAUCA	ARAUQUITA	65	10113	37.07	234	7440	2289
ARAUCA	CRAVO NORTE	9	1103	30.94	38	424	630
ARAUCA	FORTUL	26	3646	33.41	187	2338	1063
ARAUCA	PUERTO RONDON	14	1131	31.09	19	428	666
ARAUCA	SARAVENA	73	10091	31.83	335	4457	5168
ARAUCA	TAME	80	11068	35.01	263	5407	5267
ATLANTICO	BARANOA	108	12549	27.38	58	8936	3416
ATLANTICO	BARRANQUILLA	2350	256375	24.90	1111	146039	108178
ATLANTICO	CAMPO DE LA CRUZ	45	2812	14.56	14	1728	1057
ATLANTICO	CANDELARIA	27	3034	26.86	25	2078	906
ATLANTICO	GALAPA	82	8464	24.45	74	5186	3176
ATLANTICO	JUAN DE ACOSTA	41	3500	20.37	19	2389	1082
ATLANTICO	LURUACO	56	3564	15.44	25	2265	1246
ATLANTICO	MALAMBO	164	15857	21.15	94	8810	6908
ATLANTICO	MANATI	31	1995	14.87	10	1660	317
ATLANTICO	PALMAR DE VARELA	45	4265	21.72	22	2871	1117
ATLANTICO	PIOJO	14	1537	28.41	15	1118	391
ATLANTICO	POLONUEVO	29	3437	28.06	29	2746	639
ATLANTICO	PONEDERA	42	3909	21.99	20	2445	1421
ATLANTICO	PUERTO COLOMBIA	74	9330	29.63	38	5701	3565
ATLANTICO	REPELON	44	4213	22.86	24	3325	829
ATLANTICO	SABANAGRANDE	54	5132	22.52	29	3251	1835
ATLANTICO	SABANALARGA	151	18077	27.85	142	12851	4663
ATLANTICO	SANTA LUCIA	24	1969	19.83	18	1467	481
ATLANTICO	SANTO TOMAS	62	5743	22.20	24	4088	1614
ATLANTICO	SOLEDAD	606	57785	21.86	307	33765	23487
ATLANTICO	SUAN	22	2428	25.41	3	1837	585
ATLANTICO	TUBARA	24	2819	29.73	16	1888	898
ATLANTICO	USIACURI	17	2195	29.27	15	1677	489
BOGOTA D.C.	BOGOTA. D.C.	12078	2570359	46.33	25213	1423612	1114933
BOLIVAR	ACHI	44	6329	40.18	87	4307	1874
BOLIVAR	ALTOS DEL ROSARIO	18	1424	21.35	15	786	601
BOLIVAR	ARENAL	14	1950	34.66	23	1690	229
BOLIVAR	ARJONA	113	9785	19.15	63	6030	3642
BOLIVAR	ARROYO HONDO	21	1516	20.59	7	1118	363
BOLIVAR	BARRANCO DE LOBA	30	2830	25.56	22	1465	1284
BOLIVAR	CALAMAR	44	3715	21.02	37	2140	1490
BOLIVAR	CANTAGALLO	15	2671	43.95	44	1878	732
BOLIVAR	CARTAGENA	1654	147441	20.12	518	81500	64735
BOLIVAR	CICUCO	24	2988	31.97	21	2082	856
BOLIVAR	CLEMENCIA	24	1772	17.19	17	1146	590
BOLIVAR	CORDOBA	35	4722	36.17	43	3612	1001
BOLIVAR	EL CARMEN DE BOLIVAR	129	15922	29.80	216	8287	7290
BOLIVAR	EL GUAMO	19	2017	27.69	11	1578	405
BOLIVAR	EL PE?ON	17	1519	26.09	15	911	574
BOLIVAR	HATILLO DE LOBA	26	2648	26.88	25	1322	1285
BOLIVAR	MAGANGUE	227	26911	28.76	261	16478	9966
BOLIVAR	MAHATES	48	4121	21.21	32	2819	1222
BOLIVAR	MARGARITA	26	2326	26.38	13	1361	919
BOLIVAR	MARIA LA BAJA	92	8940	23.65	73	7009	1761
BOLIVAR	MOMPOS	92	8361	23.93	68	5198	3036
BOLIVAR	MONTECRISTO	25	2099	25.11	17	1652	395
BOLIVAR	MORALES	29	4215	38.87	39	1936	2206
BOLIVAR	NOROSI	11	1169	31.61	14	969	177
BOLIVAR	PINILLOS	50	4948	30.53	41	2973	1885
BOLIVAR	REGIDOR	13	1437	31.99	18	1092	323
BOLIVAR	RIOVIEJO	15	2177	37.05	30	1488	639
BOLIVAR	SAN CRISTOBAL	16	1893	29.29	8	1630	249
BOLIVAR	SAN ESTANISLAO	33	2804	20.02	19	1900	869
BOLIVAR	SAN FERNANDO	25	2409	30.35	15	1949	428
BOLIVAR	SAN JACINTO	51	6348	31.40	62	3736	2477
BOLIVAR	SAN JACINTO DEL CAUCA	19	2039	29.94	18	1389	612
BOLIVAR	SAN JUAN NEPOMUCENO	72	8618	28.58	111	5134	3287
BOLIVAR	SAN MARTIN DE LOBA	27	2841	26.49	22	1943	856
BOLIVAR	SAN PABLO	45	5958	34.47	94	2802	2940
BOLIVAR	SANTA CATALINA	29	2448	21.16	119	1759	553
BOLIVAR	SANTA ROSA	30	1771	13.45	24	1129	609
BOLIVAR	SANTA ROSA DEL SUR	50	7238	37.80	112	2648	4421
BOLIVAR	SIMITI	35	3652	30.55	73	1753	1783
BOLIVAR	SOPLAVIENTO	18	2242	28.06	20	1888	324
BOLIVAR	TALAIGUA NUEVO	24	2968	33.49	16	1870	1045
BOLIVAR	TIQUISIO (PTO. RICO)	35	3108	24.73	22	1686	1366
BOLIVAR	TURBACO	125	9954	16.92	41	5927	3957
BOLIVAR	TURBANA	32	2543	18.46	17	1728	781
BOLIVAR	VILLANUEVA	35	1974	13.14	14	1181	763
BOLIVAR	ZAMBRANO	21	3727	42.86	46	3140	507
BOYACA	ALMEIDA	5	693	36.32	11	348	327
BOYACA	AQUITANIA (PUEBLOVIEJO)	36	4299	34.81	65	1208	2985
BOYACA	ARCABUCO	11	1718	37.59	54	773	882
BOYACA	BELEN	16	2602	38.55	81	1150	1344
BOYACA	BERBEO	4	588	40.13	15	387	181
BOYACA	BETEITIVA	5	685	35.77	19	407	252
BOYACA	BOAVITA	14	1866	36.14	40	798	1002
BOYACA	BRICE?O	5	772	36.79	7	471	282
BOYACA	BUENAVISTA	13	1460	31.92	29	616	790
BOYACA	BUSBANZA	2	370	46.59	7	174	183
BOYACA	CALDAS	9	1139	34.74	24	651	453
BOYACA	CAMPOHERMOSO	7	977	38.95	23	507	432
BOYACA	CERINZA	8	1628	46.75	54	961	595
BOYACA	CHINAVITA	8	942	30.08	17	421	497
BOYACA	CHIQUINQUIRA	98	17119	41.86	303	8110	8619
BOYACA	CHIQUIZA	10	912	21.06	27	537	330
BOYACA	CHISCAS	10	1405	39.92	40	672	658
BOYACA	CHITA	19	2319	36.62	75	861	1294
BOYACA	CHITARAQUE	14	1654	30.37	19	644	962
BOYACA	CHIVATA	6	930	36.58	7	477	439
BOYACA	CHIVOR	5	656	37.08	8	260	378
BOYACA	CIENEGA	9	1233	31.84	16	543	655
BOYACA	COMBITA	22	3653	42.55	86	2081	1452
BOYACA	COPER	10	1332	40.63	19	779	521
BOYACA	CORRALES	6	955	42.86	22	408	511
BOYACA	COVARACHIA	9	1080	34.47	16	394	626
BOYACA	CUBARA	16	1469	26.78	68	781	597
BOYACA	CUCAITA	8	1264	39.67	30	683	543
BOYACA	CUITIVA	5	653	35.27	19	269	363
BOYACA	DUITAMA	189	41211	49.44	770	19535	20787
BOYACA	EL COCUY	10	1282	34.49	48	374	830
BOYACA	EL ESPINO	6	997	43.32	20	339	627
BOYACA	FIRAVITOBA	14	2129	37.48	37	1317	758
BOYACA	FLORESTA	7	1354	43.98	20	527	799
BOYACA	GACHANTIVA	7	1342	44.43	24	621	678
BOYACA	GAMEZA	10	1491	36.76	23	621	825
BOYACA	GARAGOA	29	5174	43.68	119	2534	2485
BOYACA	GUACAMAYAS	4	631	38.10	19	122	479
BOYACA	GUATEQUE	22	3421	38.20	80	1718	1599
BOYACA	GUAYATA	9	1530	39.75	22	861	633
BOYACA	GUICAN	10	1204	39.69	42	556	592
BOYACA	IZA	6	857	38.53	13	367	465
BOYACA	JENESANO	13	1673	30.61	33	1031	584
BOYACA	JERICO	9	974	30.26	23	359	570
BOYACA	LA CAPILLA	6	1072	41.61	28	525	493
BOYACA	LA UVITA	8	933	36.77	19	287	611
BOYACA	LA VICTORIA	5	573	37.87	9	417	136
BOYACA	LABRANZAGRANDE	7	1003	36.84	17	444	529
BOYACA	MACANAL	9	1235	34.27	24	464	728
BOYACA	MARIPI	17	1871	29.83	25	1371	459
BOYACA	MIRAFLORES	18	3688	48.73	81	2330	1233
BOYACA	MONGUA	10	1686	42.11	25	397	1258
BOYACA	MONGUI	9	1434	39.36	29	530	870
BOYACA	MONIQUIRA	42	6492	37.19	162	3257	3016
BOYACA	MOTAVITA	12	1846	37.38	41	955	836
BOYACA	MUZO	17	2420	33.63	55	858	1470
BOYACA	NOBSA	27	5741	49.72	86	2835	2809
BOYACA	NUEVO COLON	11	1794	38.93	46	1107	624
BOYACA	OICATA	6	1135	47.44	30	605	492
BOYACA	OTANCHE	22	2369	36.98	28	1021	1297
BOYACA	PACHAVITA	5	779	38.93	15	370	374
BOYACA	PAEZ	7	1228	52.52	43	558	613
BOYACA	PAIPA	59	11312	46.09	200	6187	4866
BOYACA	PAJARITO	5	650	37.94	9	234	399
BOYACA	PANQUEBA	4	649	40.43	15	285	335
BOYACA	PAUNA	17	2401	35.77	41	1521	802
BOYACA	PAYA	5	737	52.41	26	320	383
BOYACA	PAZ DE RIO	11	1741	39.81	38	1119	566
BOYACA	PESCA	16	1819	28.34	33	710	1061
BOYACA	PISBA	3	463	45.34	3	195	256
BOYACA	PUERTO BOYACA	88	14347	40.72	339	4270	9611
BOYACA	QUIPAMA	15	1768	35.87	32	637	1066
BOYACA	RAMIRIQUI	21	2789	32.42	34	1466	1267
BOYACA	RAQUIRA	12	1730	37.85	44	815	851
BOYACA	RONDON	7	929	40.69	17	469	426
BOYACA	SABOYA	24	3664	38.34	112	2246	1250
BOYACA	SACHICA	8	1350	40.66	13	702	624
BOYACA	SAMACA	31	4849	36.17	130	2343	2340
BOYACA	SAN EDUARDO	4	711	48.59	22	434	245
BOYACA	SAN JOSE DE PARE	14	1838	34.71	20	946	844
BOYACA	SAN LUIS DE GACENO	14	1779	39.63	22	628	1111
BOYACA	SAN MATEO	9	1147	31.54	30	368	720
BOYACA	SAN MIGUEL DE SEMA	7	1101	39.89	21	513	550
BOYACA	SAN PABLO DE BORBUR	16	1890	32.53	29	584	1246
BOYACA	SANTA MARIA	9	1137	34.36	30	433	656
BOYACA	SANTA ROSA DE VITERBO	20	3726	46.31	72	1553	2073
BOYACA	SANTA SOFIA	7	1084	35.33	21	648	399
BOYACA	SANTANA	16	2198	32.17	34	1106	1034
BOYACA	SATIVANORTE	7	773	32.23	23	373	362
BOYACA	SATIVASUR	3	377	30.72	4	197	174
BOYACA	SIACHOQUE	15	2310	36.92	54	778	1453
BOYACA	SOATA	17	3543	47.56	56	1461	1989
BOYACA	SOCHA	16	2395	38.93	64	1138	1160
BOYACA	SOCOTA	17	2104	35.52	60	791	1214
BOYACA	SOGAMOSO	198	41974	46.92	700	20261	20865
BOYACA	SOMONDOCO	7	895	32.20	14	529	344
BOYACA	SORA	6	1319	52.17	22	686	459
BOYACA	SORACA	12	2273	43.46	24	740	1489
BOYACA	SOTAQUIRA	13	2070	38.24	39	1039	978
BOYACA	SUSACON	8	1166	45.19	36	701	410
BOYACA	SUTAMARCHAN	12	2119	40.25	38	1132	931
BOYACA	SUTATENZA	9	1318	35.79	30	612	662
BOYACA	TASCO	12	1598	32.04	37	913	641
BOYACA	TENZA	9	1663	46.77	26	1028	592
BOYACA	TIBANA	19	2123	28.68	57	1312	740
BOYACA	TIBASOSA	19	3615	42.97	75	1842	1685
BOYACA	TINJACA	6	1162	45.78	20	632	505
BOYACA	TIPACOQUE	9	1136	33.88	29	557	520
BOYACA	TOCA	16	2344	33.50	40	1107	1168
BOYACA	TOGUI	10	967	22.57	22	516	410
BOYACA	TOPAGA	8	1370	46.85	19	552	789
BOYACA	TOTA	11	943	22.97	25	318	590
BOYACA	TUNJA	258	59038	50.64	1003	32780	25112
BOYACA	TUNUNGUA	3	655	49.84	9	461	181
BOYACA	TURMEQUE	13	1786	31.31	41	1161	568
BOYACA	TUTA	18	3113	43.14	57	1536	1497
BOYACA	TUTAZA	5	949	51.54	29	492	412
BOYACA	UMBITA	14	2281	39.22	47	980	1224
BOYACA	VENTAQUEMADA	25	3354	30.73	81	1566	1689
BOYACA	VILLA DE LEIVA	24	4877	47.95	66	2479	2307
BOYACA	VIRACACHA	6	822	32.19	16	343	452
BOYACA	ZETAQUIRA	9	1410	36.39	15	910	473
CALDAS	AGUADAS	47	7035	37.31	174	1961	4766
CALDAS	ANSERMA	72	11209	40.18	270	3356	7430
CALDAS	ARANZAZU	30	4191	36.31	123	1573	2409
CALDAS	BELALCAZAR	27	3890	38.44	52	1514	2105
CALDAS	CHINCHINA	92	17205	39.31	315	6185	10543
CALDAS	FILADELFIA	24	3281	35.11	62	1365	1783
CALDAS	LA DORADA	131	21133	36.60	545	6908	13558
CALDAS	LA MERCED	17	2067	36.64	50	866	1108
CALDAS	MANIZALES	738	154340	47.76	2505	74140	76961
CALDAS	MANZANARES	41	5092	32.92	91	1773	3146
CALDAS	MARMATO	18	1711	25.01	41	514	1133
CALDAS	MARQUETALIA	28	4073	35.58	93	1452	2427
CALDAS	MARULANDA	8	831	31.26	32	387	391
CALDAS	NEIRA	44	6743	34.92	168	2283	4191
CALDAS	NORCASIA	14	2172	37.03	51	906	1179
CALDAS	PACORA	32	4413	36.57	76	1548	2727
CALDAS	PALESTINA	35	4465	30.26	51	1867	2513
CALDAS	PENSILVANIA	43	6228	37.21	191	1880	3959
CALDAS	RIOSUCIO	90	15076	40.06	399	6070	8402
CALDAS	RISARALDA	27	3064	28.47	49	959	2021
CALDAS	SALAMINA	38	5376	34.32	86	2096	3021
CALDAS	SAMANA	42	6692	41.33	209	2814	3513
CALDAS	SAN JOSE	12	1491	30.31	30	623	817
CALDAS	SUPIA	49	7883	37.08	349	2408	4985
CALDAS	VICTORIA	21	3079	37.26	51	1249	1735
CALDAS	VILLAMARIA	84	17736	46.74	330	7470	9806
CALDAS	VITERBO	33	5204	40.53	56	1373	3737
CAQUETA	ALBANIA	9	1430	36.45	22	445	842
CAQUETA	BELEN DE LOS ANDAQUIES	18	2600	34.33	59	1001	1504
CAQUETA	CARTAGENA DEL CHAIRA	43	4927	26.20	81	3530	1256
CAQUETA	CURILLO	19	1871	24.60	55	729	1052
CAQUETA	EL DONCELLO	38	4230	27.18	89	1593	2511
CAQUETA	EL PAUJIL	28	2683	22.61	52	1157	1439
CAQUETA	FLORENCIA	263	39004	33.65	421	14803	23593
CAQUETA	LA MONTA?ITA	26	3136	29.86	23	2295	797
CAQUETA	MILAN	17	1369	19.95	20	750	590
CAQUETA	MORELIA	9	1143	31.89	16	387	731
CAQUETA	PUERTO RICO	45	5470	29.09	104	2643	2645
CAQUETA	SAN JOSE DEL FRAGUA	24	2894	32.60	55	1116	1699
CAQUETA	SAN VICENTE DEL CAGUAN	80	9786	31.04	111	6034	3554
CAQUETA	SOLANO	21	2004	25.84	20	1506	460
CAQUETA	SOLITA	13	1332	23.18	26	484	804
CAQUETA	VALPARAISO	15	1611	26.03	60	724	805
CASANARE	AGUAZUL	67	14484	54.43	599	4123	9666
CASANARE	CHAMEZA	4	968	62.41	25	663	271
CASANARE	HATO COROZAL	28	2825	40.38	61	591	2133
CASANARE	LA SALINA	2	458	60.10	11	391	51
CASANARE	MANI	30	4850	48.13	86	1459	3265
CASANARE	MONTERREY	29	5762	51.89	87	1639	3998
CASANARE	NUNCHIA	23	2959	49.12	67	579	2272
CASANARE	OROCUE	22	3073	40.40	61	1182	1800
CASANARE	PAZ DE ARIPORO (MORENO)	56	9932	43.13	210	2243	7379
CASANARE	PORE	16	3471	52.41	91	662	2684
CASANARE	RECETOR	5	705	55.95	43	337	305
CASANARE	SABANALARGA	7	1387	50.29	30	680	664
CASANARE	SACAMA	4	751	48.86	77	563	97
CASANARE	SAN LUIS DE PALENQUE	18	2616	44.44	52	548	1988
CASANARE	TAMARA	13	1965	45.43	42	528	1350
CASANARE	TAURAMENA	38	8445	53.61	139	2209	6037
CASANARE	TRINIDAD	28	3830	41.58	87	735	2966
CASANARE	VILLANUEVA	45	8282	42.43	173	2425	5625
CASANARE	YOPAL	242	52151	50.84	858	14561	36503
CAUCA	ALMAGUER	33	3698	29.55	169	2874	570
CAUCA	ARGELIA	49	6830	38.40	175	5807	751
CAUCA	BALBOA	41	5389	34.34	126	4425	731
CAUCA	BOLIVAR	111	8455	27.22	286	5234	2772
CAUCA	BUENOS AIRES	42	6698	43.05	188	4594	1773
CAUCA	CAJIBIO	58	7230	31.01	138	4922	2002
CAUCA	CALDONO	51	8943	43.35	267	6792	1715
CAUCA	CALOTO	50	8294	46.89	166	5875	2183
CAUCA	CORINTO	44	8489	48.66	187	5669	2520
CAUCA	EL TAMBO	109	11938	34.67	359	6595	4616
CAUCA	FLORENCIA	11	2151	47.00	64	1530	520
CAUCA	GUACHENE	34	6090	49.67	202	4160	1663
CAUCA	GUAPI	57	6172	32.17	78	5596	415
CAUCA	INZA	46	4649	27.94	74	3318	1177
CAUCA	JAMBALO	21	3945	48.87	89	3270	520
CAUCA	LA SIERRA	22	2955	33.46	63	1714	1109
CAUCA	LA VEGA	44	5264	34.77	128	3840	1121
CAUCA	LOPEZ (MICAY)	47	4282	34.52	12	3980	265
CAUCA	MERCADERES	41	4271	30.76	77	3135	960
CAUCA	MIRANDA	49	9536	51.28	166	5933	3379
CAUCA	MORALES	49	6612	35.46	225	3764	2412
CAUCA	PADILLA	18	3149	47.48	104	2258	752
CAUCA	PAEZ (BELALCAZAR)	56	6887	35.32	154	4692	1801
CAUCA	PATIA (EL BORDO)	71	8223	32.19	112	5770	2233
CAUCA	PIAMONTE	18	1548	30.89	31	996	492
CAUCA	PIENDAMO	71	9382	35.33	149	4840	4240
CAUCA	POPAYAN	511	95678	42.49	1229	55296	38628
CAUCA	PUERTO TEJADA	70	13063	40.81	334	8482	4123
CAUCA	PURACE (COCONUCO)	21	2386	27.50	54	1458	822
CAUCA	ROSAS	22	3178	36.76	90	1794	1211
CAUCA	SAN SEBASTIAN	19	2684	37.50	70	1991	530
CAUCA	SANTA ROSA	16	1268	30.98	32	787	421
CAUCA	SANTANDER DE QUILICHAO	162	29726	40.26	569	16723	12224
CAUCA	SILVIA	61	7980	36.32	193	5792	1804
CAUCA	SOTARA (PAISPAMBA)	23	3143	43.04	83	2010	927
CAUCA	SUAREZ	42	6160	38.83	215	3890	1912
CAUCA	SUCRE	18	1790	32.78	31	1418	304
CAUCA	TIMBIO	63	9414	38.15	191	5047	4057
CAUCA	TIMBIQUI	46	6348	44.31	64	5885	370
CAUCA	TORIBIO	41	8220	49.32	165	6535	1171
CAUCA	TOTORO	30	3603	33.34	57	2615	884
CAUCA	VILLA RICA	31	5856	44.22	206	3913	1696
CESAR	AGUACHICA	160	27136	41.34	430	8179	18389
CESAR	AGUSTIN CODAZZI	99	13211	29.00	163	6261	6681
