,METRO_ID,Metropolitan areas,VAR,Variables,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
2964,US077,Omaha,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,74.9,,
2965,US077,Omaha,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,75.83,,
2966,US077,Omaha,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,76.77,,
2967,US077,Omaha,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,77.73,,
2968,US077,Omaha,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,78.7,,
2969,US077,Omaha,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,79.69,,
2970,US081,Akron,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,499.04,,
2971,US081,Akron,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,498.94,,
2972,US081,Akron,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,498.83,,
2973,US081,Akron,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,498.73,,
2974,US081,Akron,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,498.63,,
2975,US081,Akron,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,498.52,,
2976,US081,Akron,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,498.42,,
2977,US081,Akron,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,498.32,,
2978,US081,Akron,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,498.22,,
2979,US081,Akron,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,498.11,,
2980,US081,Akron,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,498.01,,
2981,US081,Akron,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,497.91,,
2982,US081,Akron,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,497.8,,
2983,US081,Akron,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,497.7,,
2984,US081,Akron,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,497.6,,
2985,US084,New York,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,1630.9,,
2986,US084,New York,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,1635.09,,
2987,US084,New York,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,1639.3,,
2988,US084,New York,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,1643.53,,
2989,US084,New York,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,1647.78,,
2990,US084,New York,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,1652.05,,
2991,US084,New York,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,1656.33,,
2992,US084,New York,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,1660.64,,
2993,US084,New York,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,1664.97,,
2994,US084,New York,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,1669.31,,
2995,US084,New York,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,1673.68,,
2996,US084,New York,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,1678.07,,
2997,US084,New York,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,1682.47,,
2998,US084,New York,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,1686.9,,
2999,US084,New York,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,1691.35,,
3000,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,35.0,,
3001,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,35.52,,
3002,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,36.05,,
3003,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,36.59,,
3004,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,37.13,,
3005,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,37.69,,
3006,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,38.25,,
3007,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,38.83,,
3008,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,39.41,,
3009,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,40.01,,
3010,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,40.61,,
3011,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,41.22,,
3012,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,41.85,,
3013,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,42.48,,
3014,US089,Salt Lake City,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,43.13,,
3015,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,664.47,,
3016,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,661.39,,
3017,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,658.32,,
3018,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,655.27,,
3019,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,652.22,,
3020,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,649.2,,
3021,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,646.19,,
3022,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,643.19,,
3023,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,640.2,,
3024,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,637.23,,
3025,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,634.28,,
3026,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,631.33,,
3027,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,628.4,,
3028,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,625.49,,
3029,US097,Pittsburgh,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,622.59,,
3030,US103,Harrisburg,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,99.79,,
3031,US103,Harrisburg,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,100.56,,
3032,US103,Harrisburg,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,101.33,,
3033,US103,Harrisburg,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,102.1,,
3034,US103,Harrisburg,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,102.88,,
3035,US103,Harrisburg,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,103.67,,
3036,US103,Harrisburg,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,104.47,,
3037,US103,Harrisburg,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,105.27,,
3038,US103,Harrisburg,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,106.08,,
3039,US103,Harrisburg,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,106.89,,
3040,US103,Harrisburg,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,107.71,,
3041,US103,Harrisburg,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,108.54,,
3042,US103,Harrisburg,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,109.38,,
3043,US103,Harrisburg,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,110.22,,
3044,US103,Harrisburg,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,111.07,,
3045,US106,Philadelphia,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,907.13,,
3046,US106,Philadelphia,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,909.39,,
3047,US106,Philadelphia,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,911.66,,
3048,US106,Philadelphia,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,913.93,,
3049,US106,Philadelphia,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,916.22,,
3050,US106,Philadelphia,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,918.52,,
3051,US106,Philadelphia,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,920.83,,
3052,US106,Philadelphia,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,923.16,,
3053,US106,Philadelphia,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,925.49,,
3054,US106,Philadelphia,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,927.83,,
3055,US106,Philadelphia,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,930.19,,
3056,US106,Philadelphia,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,932.55,,
3057,US106,Philadelphia,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,934.93,,
3058,US106,Philadelphia,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,937.32,,
3059,US106,Philadelphia,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,939.72,,
3060,US107,Columbus,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,142.79,,
3061,US107,Columbus,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,144.57,,
3062,US107,Columbus,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,146.39,,
3063,US107,Columbus,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,148.24,,
3064,US107,Columbus,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,150.13,,
3065,US107,Columbus,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,152.06,,
3066,US107,Columbus,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,154.04,,
3067,US107,Columbus,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,156.05,,
3068,US107,Columbus,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,158.11,,
3069,US107,Columbus,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,160.22,,
3070,US107,Columbus,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,162.37,,
3071,US107,Columbus,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,164.58,,
3072,US107,Columbus,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,166.83,,
3073,US107,Columbus,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,169.14,,
3074,US107,Columbus,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,171.5,,
3075,US114,Denver,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,100.0,,
3076,US114,Denver,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,101.5,,
3077,US114,Denver,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,103.05,,
3078,US114,Denver,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,104.63,,
3079,US114,Denver,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,106.26,,
3080,US114,Denver,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,107.94,,
3081,US114,Denver,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,109.66,,
3082,US114,Denver,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,111.44,,
3083,US114,Denver,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,113.26,,
3084,US114,Denver,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,115.13,,
3085,US114,Denver,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,117.06,,
3086,US114,Denver,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,119.05,,
3087,US114,Denver,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,121.09,,
3088,US114,Denver,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,123.2,,
3089,US114,Denver,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,125.37,,
3090,US115,Indianapolis,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,206.45,,
3091,US115,Indianapolis,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,209.35,,
3092,US115,Indianapolis,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,212.32,,
3093,US115,Indianapolis,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,215.38,,
3094,US115,Indianapolis,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,218.52,,
3095,US115,Indianapolis,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,221.75,,
3096,US115,Indianapolis,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,225.08,,
3097,US115,Indianapolis,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,228.49,,
3098,US115,Indianapolis,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,232.01,,
3099,US115,Indianapolis,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,235.62,,
3100,US115,Indianapolis,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,239.34,,
3101,US115,Indianapolis,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,243.17,,
3102,US115,Indianapolis,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,247.12,,
3103,US115,Indianapolis,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,251.18,,
3104,US115,Indianapolis,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,255.36,,
3105,US117,Dayton,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,309.98,,
3106,US117,Dayton,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,309.49,,
3107,US117,Dayton,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,309.0,,
3108,US117,Dayton,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,308.53,,
3109,US117,Dayton,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,308.07,,
3110,US117,Dayton,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,307.61,,
3111,US117,Dayton,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,307.17,,
3112,US117,Dayton,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,306.74,,
3113,US117,Dayton,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,306.31,,
3114,US117,Dayton,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,305.9,,
3115,US117,Dayton,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,305.5,,
3116,US117,Dayton,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,305.1,,
3117,US117,Dayton,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,304.72,,
3118,US117,Dayton,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,304.35,,
3119,US117,Dayton,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,303.98,,
3120,US122,Baltimore,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,501.83,,
3121,US122,Baltimore,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,503.97,,
3122,US122,Baltimore,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,506.15,,
3123,US122,Baltimore,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,508.37,,
3124,US122,Baltimore,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,510.62,,
3125,US122,Baltimore,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,512.91,,
3126,US122,Baltimore,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,515.23,,
3127,US122,Baltimore,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,517.59,,
3128,US122,Baltimore,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,519.98,,
3129,US122,Baltimore,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,522.42,,
3130,US122,Baltimore,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,524.89,,
3131,US122,Baltimore,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,527.4,,
3132,US122,Baltimore,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,529.94,,
3133,US122,Baltimore,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,532.53,,
3134,US122,Baltimore,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,535.16,,
3135,US124,Cincinnati,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,184.38,,
3136,US124,Cincinnati,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,185.34,,
3137,US124,Cincinnati,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,186.34,,
3138,US124,Cincinnati,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,187.36,,
3139,US124,Cincinnati,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,188.42,,
3140,US124,Cincinnati,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,189.51,,
3141,US124,Cincinnati,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,190.63,,
3142,US124,Cincinnati,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,191.79,,
3143,US124,Cincinnati,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,192.98,,
3144,US124,Cincinnati,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,194.21,,
3145,US124,Cincinnati,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,195.47,,
3146,US124,Cincinnati,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,196.77,,
3147,US124,Cincinnati,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,198.11,,
3148,US124,Cincinnati,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,199.49,,
3149,US124,Cincinnati,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,200.91,,
3150,US125,Washington,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,291.31,,
3151,US125,Washington,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,295.58,,
3152,US125,Washington,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,299.96,,
3153,US125,Washington,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,304.45,,
3154,US125,Washington,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,309.06,,
3155,US125,Washington,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,313.79,,
3156,US125,Washington,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,318.64,,
3157,US125,Washington,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,323.62,,
3158,US125,Washington,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,328.74,,
3159,US125,Washington,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,334.01,,
3160,US125,Washington,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,339.42,,
3161,US125,Washington,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,344.98,,
3162,US125,Washington,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,350.71,,
3163,US125,Washington,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,356.6,,
3164,US125,Washington,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,362.67,,
3165,US128,Kansas City,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,94.85,,
3166,US128,Kansas City,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,95.81,,
3167,US128,Kansas City,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,96.79,,
3168,US128,Kansas City,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,97.79,,
3169,US128,Kansas City,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,98.8,,
3170,US128,Kansas City,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,99.82,,
3171,US128,Kansas City,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,100.87,,
3172,US128,Kansas City,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,101.93,,
3173,US128,Kansas City,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,103.01,,
3174,US128,Kansas City,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,104.11,,
3175,US128,Kansas City,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,105.23,,
3176,US128,Kansas City,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,106.36,,
3177,US128,Kansas City,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,107.52,,
3178,US128,Kansas City,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,108.69,,
3179,US128,Kansas City,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,109.89,,
3180,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,77.19,,
3181,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,78.62,,
3182,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,80.07,,
3183,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,81.55,,
3184,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,83.06,,
3185,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,84.6,,
3186,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,86.16,,
3187,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,87.76,,
3188,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2008,2008,RATIO,Ratio,0,Units,,,89.38,,
3189,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2009,2009,RATIO,Ratio,0,Units,,,91.03,,
3190,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2010,2010,RATIO,Ratio,0,Units,,,92.72,,
3191,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2011,2011,RATIO,Ratio,0,Units,,,94.44,,
3192,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2012,2012,RATIO,Ratio,0,Units,,,96.18,,
3193,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2013,2013,RATIO,Ratio,0,Units,,,97.96,,
3194,US133,Colorado Springs,POP_DENS,Population density (persons per km2),2014,2014,RATIO,Ratio,0,Units,,,99.78,,
3195,US134,Saint Louis (US),POP_DENS,Population density (persons per km2),2000,2000,RATIO,Ratio,0,Units,,,189.03,,
3196,US134,Saint Louis (US),POP_DENS,Population density (persons per km2),2001,2001,RATIO,Ratio,0,Units,,,189.71,,
3197,US134,Saint Louis (US),POP_DENS,Population density (persons per km2),2002,2002,RATIO,Ratio,0,Units,,,190.41,,
3198,US134,Saint Louis (US),POP_DENS,Population density (persons per km2),2003,2003,RATIO,Ratio,0,Units,,,191.14,,
3199,US134,Saint Louis (US),POP_DENS,Population density (persons per km2),2004,2004,RATIO,Ratio,0,Units,,,191.88,,
3200,US134,Saint Louis (US),POP_DENS,Population density (persons per km2),2005,2005,RATIO,Ratio,0,Units,,,192.66,,
3201,US134,Saint Louis (US),POP_DENS,Population density (persons per km2),2006,2006,RATIO,Ratio,0,Units,,,193.45,,
3202,US134,Saint Louis (US),POP_DENS,Population density (persons per km2),2007,2007,RATIO,Ratio,0,Units,,,194.27,,
