BOYACA	MAGDALENA	2152	222121	24.43	1934	132063	86102
BOYACA	META	1609	307243	45.43	4525	191489	109676
BOYACA	NARI?O	2875	399043	36.72	6779	251047	136283
BOYACA	NORTE DE SAN	2666	451080	40.30	6715	282183	159255
BOYACA	PUTUMAYO	522	70090	32.94	1160	44643	23505
BOYACA	QUINDIO	1068	188424	41.32	2539	110708	73393
BOYACA	RISARALDA	1740	314673	41.38	5034	171230	136208
BOYACA	SAN ANDRES	108	9676	20.20	36	5275	4313
BOYACA	SANTANDER	4064	714669	43.67	10430	389598	310555
BOYACA	SUCRE	1633	227394	34.36	2449	137817	84887
BOYACA	TOLIMA	2483	416428	39.99	6161	243150	164061
BOYACA	VALLE	7928	1228878	36.12	14529	633329	574237
BOYACA	VAUPES	57	4962	23.74	41	3796	1067
BOYACA	VICHADA	122	12371	26.24	160	6139	5977
CALDAS	AMAZONAS	110	11714	26.15	114	6524	4994
CALDAS	ANTIOQUIA	10354	1742139	38.37	22416	1057518	648051
CALDAS	ARAUCA	423	61088	34.58	1523	30274	28653
CALDAS	ATLANTICO	4112	430989	24.10	2132	258121	168300
CALDAS	BOGOTA D.C.	12078	2570359	46.33	25213	1423612	1114933
CALDAS	BOLIVAR	3577	350488	23.33	2623	208019	137307
CALDAS	BOYACA	2259	387666	41.74	7546	188840	188170
CALDAS	CAQUETA	668	85490	30.41	1214	44282	39197
CALDAS	CASANARE	677	128914	48.98	2799	89054	36118
CALDAS	CAUCA	2419	361577	38.98	7372	235219	113776
CALDAS	CESAR	1779	243022	32.53	3298	120595	117446
CALDAS	CHOCO	883	97649	32.87	2104	75257	19095
CALDAS	CONSULADOS	1372	82996	13.85	158	44801	37955
CALDAS	CORDOBA	2858	378979	31.65	4444	225223	145611
CALDAS	CUNDINAMARCA	4107	791553	44.82	13023	437928	336874
CALDAS	GUAINIA	68	6105	24.02	61	3326	2664
CALDAS	GUAVIARE	136	21894	38.78	573	11132	9924
CALDAS	HUILA	1845	311476	39.18	4118	185484	119706
CALDAS	LA GUAJIRA	1339	109217	19.39	1274	65417	41566
CALDAS	MAGDALENA	2152	222121	24.43	1934	132063	86102
CALDAS	META	1609	307243	45.43	4525	191489	109676
CALDAS	NARI?O	2875	399043	36.72	6779	251047	136283
CALDAS	NORTE DE SAN	2666	451080	40.30	6715	282183	159255
CALDAS	PUTUMAYO	522	70090	32.94	1160	44643	23505
CALDAS	QUINDIO	1068	188424	41.32	2539	110708	73393
CALDAS	RISARALDA	1740	314673	41.38	5034	171230	136208
CALDAS	SAN ANDRES	108	9676	20.20	36	5275	4313
CALDAS	SANTANDER	4064	714669	43.67	10430	389598	310555
CALDAS	SUCRE	1633	227394	34.36	2449	137817	84887
CALDAS	TOLIMA	2483	416428	39.99	6161	243150	164061
CALDAS	VALLE	7928	1228878	36.12	14529	633329	574237
CALDAS	VAUPES	57	4962	23.74	41	3796	1067
CALDAS	VICHADA	122	12371	26.24	160	6139	5977
CAQUETA	AMAZONAS	110	11714	26.15	114	6524	4994
CAQUETA	ANTIOQUIA	10354	1742139	38.37	22416	1057518	648051
CAQUETA	ARAUCA	423	61088	34.58	1523	30274	28653
CAQUETA	ATLANTICO	4112	430989	24.10	2132	258121	168300
CAQUETA	BOGOTA D.C.	12078	2570359	46.33	25213	1423612	1114933
CAQUETA	BOLIVAR	3577	350488	23.33	2623	208019	137307
CAQUETA	BOYACA	2259	387666	41.74	7546	188840	188170
CAQUETA	CALDAS	1837	325680	41.82	6449	180366	135540
CAQUETA	CASANARE	677	128914	48.98	2799	89054	36118
CAQUETA	CAUCA	2419	361577	38.98	7372	235219	113776
CAQUETA	CESAR	1779	243022	32.53	3298	120595	117446
CAQUETA	CHOCO	883	97649	32.87	2104	75257	19095
CAQUETA	CONSULADOS	1372	82996	13.85	158	44801	37955
CAQUETA	CORDOBA	2858	378979	31.65	4444	225223	145611
